State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date,Units of Measure,Event Type,Observation Count,Observation Percent,ArithmeticMean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,type,Address,State Name,County Name,City Name,region,Date of Last Change
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,19,79,12.778947,18.8,7,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,24,100,9.108333,12.9,0,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,24,100,6.533333,13,7,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-17,Parts per billion,None,24,100,4.795833,11.2,22,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,None,24,100,6.904167,13.8,18,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,None,24,100,7.2125,9.3,8,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,None,24,100,7.208333,14.2,18,13,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,None,19,79,5.547368,8,7,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,None,24,100,6.545833,17.8,9,16,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,None,24,100,5.108333,8.2,17,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,None,24,100,10.083333,32,21,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,None,19,79,20.968421,33.8,4,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,None,24,100,9.804167,12.7,19,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,None,24,100,6.645833,10.7,8,9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,None,24,100,5.195833,11.8,17,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-29,Parts per billion,None,24,100,6.854167,14,19,13,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-30,Parts per billion,None,24,100,15.183333,34.5,21,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-31,Parts per billion,None,24,100,7.941667,19.2,3,18,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-01,Parts per billion,None,24,100,5.870833,9.3,6,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-02,Parts per billion,None,19,79,4.910526,8.9,22,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-03,Parts per billion,None,24,100,5.295833,8.3,17,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-04,Parts per billion,None,24,100,15.045833,31.8,19,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-05,Parts per billion,None,24,100,5.1875,11.7,7,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-06,Parts per billion,None,24,100,6.908333,20.8,22,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-07,Parts per billion,None,24,100,11.408333,25.8,2,24,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-08,Parts per billion,None,24,100,11.125,20.1,21,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-09,Parts per billion,None,18,75,14.361111,29.1,7,27,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-10,Parts per billion,None,24,100,10.541667,15.3,20,14,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-11,Parts per billion,None,23,96,14.413043,33.4,23,31,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-12,Parts per billion,None,24,100,8.533333,32.8,0,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-13,Parts per billion,None,24,100,8.245833,31.7,2,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-14,Parts per billion,None,24,100,10.904167,32.4,21,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-15,Parts per billion,None,24,100,14.8625,31.2,0,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-16,Parts per billion,None,18,75,7.283333,13.6,8,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-17,Parts per billion,None,24,100,13.55,27,23,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-18,Parts per billion,None,24,100,17.141667,36.9,3,34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-19,Parts per billion,None,24,100,10.445833,15.9,8,14,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-20,Parts per billion,None,24,100,7.5,10.6,7,9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-21,Parts per billion,None,24,100,9.170833,20.3,5,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-22,Parts per billion,None,24,100,6.033333,10.4,15,9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-23,Parts per billion,None,18,75,6.838889,11.3,14,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-24,Parts per billion,None,24,100,8.483333,29.1,7,27,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-25,Parts per billion,None,24,100,5.670833,11.2,6,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-26,Parts per billion,None,24,100,9.341667,20.1,7,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-27,Parts per billion,None,24,100,5.45,13.4,1,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-28,Parts per billion,None,24,100,9.766667,25.7,4,24,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-01,Parts per billion,None,19,79,3.642105,7.4,6,7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-02,Parts per billion,None,24,100,7.725,18.8,20,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-03,Parts per billion,None,24,100,7.366667,14.4,18,13,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-04,Parts per billion,None,24,100,3.5875,8.5,3,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-05,Parts per billion,None,24,100,3.683333,5.9,7,5,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-06,Parts per billion,None,24,100,4.133333,9.5,22,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-07,Parts per billion,None,24,100,7.979167,19.4,23,18,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-08,Parts per billion,None,19,79,13.021053,28.5,1,26,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-09,Parts per billion,None,23,96,10.330435,20.4,0,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-10,Parts per billion,None,11,46,16.381818,21.7,7,20,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-15,Parts per billion,None,12,50,4.366667,7.4,20,7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-16,Parts per billion,None,24,100,8.220833,14.1,23,13,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-17,Parts per billion,None,24,100,12.9375,26,6,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-18,Parts per billion,None,24,100,6.0625,16.5,2,15,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-19,Parts per billion,None,24,100,4.733333,15.9,22,14,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-20,Parts per billion,None,24,100,7.9625,18.5,19,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-21,Parts per billion,None,24,100,8.441667,22.1,20,21,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-22,Parts per billion,None,24,100,11.575,23.6,6,22,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-23,Parts per billion,None,18,75,8.511111,23.6,5,22,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-24,Parts per billion,None,24,100,5.341667,12.4,8,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-25,Parts per billion,None,24,100,5.329167,12.7,6,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
36,55,15,42602,1,43.145013,-77.55728,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-03-26,Parts per billion,None,24,100,5.283333,10.2,5,9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2021-05-06
